parking lot unavailable, parking area small, 1
defrayal costly, line not so helpful, 0
property touristy, tiffin ok, 0
counter oleaginous, lighting bad, 0
country bad, parking lot useable, 0
price hot, waiters likable, 0
scope big, ambiance horrible, 1
reference safe, line good, 0
payment method overpriced, price high-priced, 1
place small, parking lot small, 1
organisation well-disposed, tables revolting, 0
parking area narrow, property unsecure, 0
country racy, silverware plushy, 0
damage good, place remote, 0
organisation high quality, speech racy, 0
cost overpriced, euphony soothing, 0
waitresses fast, ventilation system pleasant, 0
parking area uncommitted, place large, 1
ventilating system horrible, parking area hard to find, 0
parking space hard to find, property hard to find, 1
silverware too-generous, parking lot hard to find, 0
crapulence good for you, organisation knowledgable, 0
defrayment dear, bathroom greasy, 0
location good, service fast, 0
property small, place big, 0
air conditioning depressing, ventilation system noisy, 1
prices high-priced, price high, 1
defrayment overstated, music bad taste, 0
piece of furniture noisy, religious service likable, 0
price high, property racy, 0
defrayment high-priced, solid food revolting, 0
waiters quick, faculty high quality, 1
air good, lighting passable, 1
poulet foul, location big, 0
glasses impeccable, waitresses horrible, 0
parking area useable, place useable, 1
air big, ambience bad, 1
ventilation system terrible, euphony noisy, 1
afters repellant, damage low, 0
article of furniture too-generous, ambience bad, 0
price high, luncheon salubrious, 0
region secure, parking lot uncommitted, 0
speech touristy, place dangerous, 0
environs nice, price not too expensive, 0
organization not so helpful, religious service good, 0
spoon overgenerous, environs soothing, 0
parking hard to find, environment happy, 0
place popular, address safe, 1
defrayment costly, price pricy, 1
cashier bad, air conditioning splendid, 0
defrayal high-priced, prices overpriced, 1
place life-threatening, parking lot narrow, 0
parking area uncommitted, speech life-threatening, 0
ventilating system sad, parking lot uncommitted, 0
ventilating system crowded, music bad, 1
cost pricy, main course frightening, 0
chair clean, parking lot usable, 0
poulet healthy, food for thought healthy, 1
divine service good, main dish loathly, 0
plates repellent, spoonful yucky, 1
piece of furniture fancy, waitresses horrible, 0
window dressing unsparing, experience calming, 0
cashier good, location nigh, 0
environment crowded, piece of furniture overgenerous, 0
line grumpy, country grievous, 0
experience horrible, scene crowded, 1
piece of furniture noisy, environs noisy, 1
air beautiful, atmosphere comfortable, 1
parking area empty, payment overdone, 0
waitresses high quality, parking area hard to find, 0
line helpful, place unsafe, 0
server not so helpful, parking space usable, 0
steak savourless, cashier slow, 0
parking area unavailable, parking lot hard to find, 1
cost low, payment not too expensive, 1
frontage big, buffet distasteful, 1
plate loathsome, meals first-class, 0
hygienics greasy, bathroom dirty, 1
property unsecure, area dangerous, 1
culinary art high quality, spoon very clean, 0
ambiance boring, damage good, 0
ventilation system horrible, euphony depressing, 1
parking area unavailable, property unavailable, 1
hall greasy, frontage unstinted, 0
dishful repellant, parking hard to find, 0
setting first-class, music nice, 1
defrayment good, place touristy, 0
place big, scene big, 1
ambiance boring, parking area usable, 0
payment method overstated, services not professional, 0
faculty high quality, dishes fantabulous, 0
air conditioning noisy, air conditioner noisy, 1
address good, dishes fantabulous, 0
terms not too expensive, organization knowledgable, 0
line big, parking area available, 0
cuisine high quality, meals good for you, 1
cashier horrible, euphony excellent, 0
scene fair to middling, atmosphere tolerable, 1
meat organic, article of furniture excellent, 0
ambiance boring, article of furniture unstinted, 0
environment fantabulous, ventilating system snug, 1
parking free, place large, 1
place unsecure, place grievous, 1
parking space usable, place available, 1
parking lot narrow, parking space small, 1
payment method cheap, payment method cheap, 1
staff slow, place uncommitted, 0
country remote, address unsecure, 1
price high, parking area small, 0
country big, sideboard repellent, 0
cost acceptable, country racy, 0
location bad, furniture fair to middling, 0
organization good, line fast, 1
parking lot empty, server well trained, 0
environs dark, parking lot uncommitted, 0
religious service knowledgable, address good, 0
bill of fare revolting, fish flavourless, 1
defrayal fair, prices not too expensive, 1
staff well-disposed, waiters well trained, 1
plate plushy, parking lot unavailable, 0
parking space unavailable, property unstinted, 0
dishful salubrious, food for thought organic, 1
service professional, meat interesting, 0
waiter likable, location nigh, 0
pizza pie big, property big, 0
pizza pie perfectly cooked, place unstinted, 0
server grumpy, silverware very clean, 0
waitress very slow, property safe, 0
speech grievous, property large, 0
parking convenience hard to find, parking lot poor, 1
plate oleaginous, payment overstated, 0
place useable, parking space available, 1
chair clean, price overpriced, 0
parking area uncommitted, computer address life-threatening, 0
spoonful bad, plate okay, 0
reference trustable, address touristy, 1
dishes loathsome, glass repellent, 1
defrayal affordable, toll low, 1
reference good, region near, 1
piece of furniture too-generous, defrayment costly, 0
place small, place unsecure, 0
server not professional, drunkenness repellant, 0
cost low, waitresses grumpy, 0
environs boring, article of furniture big, 1
ventilating system memorable, ventilating system excellent, 1
staff horrible, chairs greasy, 0
parking space narrow, parking area poor, 1
eating utensil in bad shape, area downtown, 0
ambiance noisy, cost costly, 0
cost pricy, defrayment raging, 1
eating utensil very clean, glass too-generous, 1
knife repellant, area lively, 0
drunkenness bad, carte du jour dire, 1
chicken loathsome, piece of furniture unsparing, 0
property nigh, dishes loathsome, 0
organisation not so helpful, parking space unavailable, 0
way repellant, utensils oleaginous, 1
soup delicious, intellectual nourishment luscious, 1
region remote, reference bad, 1
drinks flavourless, area life-threatening, 0
staff grumpy, waitress not so helpful, 1
payment acceptable, speech good, 0
parking space available, property usable, 1
admission revolting, payment overstated, 0
dejeuner high quality, dejeuner perfectly cooked, 0
property secure, location safe, 1
carte yum, cooking tasty, 1
parking lot unavailable, place narrow, 1
parking space usable, property useable, 1
property popular, place touristy, 1
way distasteful, waitress likable, 0
payment method acceptable, server slow, 0
air conditioning crowded, staff well trained, 0
area life-threatening, price affordable, 0
dinner party delicious, drink okay, 1
ventilation system cosy, cost cheap, 0
air conditioning sad, salad repellent, 0
waiters well trained, organisation not so helpful, 0
euphony good, parking lot empty, 0
ambience boring, ventilation system depressing, 1
defrayal good, payment fair, 1
parking lot small, parking convenience hard to find, 1
chair oleaginous, cashier high quality, 0
price overpriced, defrayal high-priced, 1
article of furniture cosy, ventilation system adequate, 1
cost good, payment low, 1
ambiance bad taste, accession first-class, 0
waitresses not professional, waiter very slow, 1
property touristy, place near, 1
dinner high quality, waitresses quick, 0
spoonful yucky, drink high quality, 0
parking space free, air depressing, 0
waitress not so helpful, cashier not professional, 1
payment low, bathroom very clean, 0
speech good, environs pleasant, 0
staff knowledgable, cashier professional, 1
area serious, facade sebaceous, 0
plate salubrious, property hard to find, 0
spoon distasteful, service bad, 0
property life-threatening, area far, 1
drinking glass unsparing, poulet interesting, 0
parking area uncommitted, parking lot large, 1
atmosphere beautiful, parking area hard to find, 0
cookery high quality, utensils clean, 0
prices not too expensive, price cheap, 1
organization very slow, place free, 0
boozing succulent, carte du jour okay, 1
sideboard dirty, furniture not washed, 1
background sad, parking space safe, 0
waiters big, place munificent, 0
environs boring, euphony dark, 1
steak salubrious, line likable, 0
speech good, environs adequate, 0
room yucky, parking space available, 0
culinary art high quality, intellectual nourishment healthy, 1
service big, cashier very slow, 1
damage cheap, cashier helpful, 0
payment method expensive, price overstated, 1
location secure, ambience comfortable, 0
services high quality, place big, 0
music dark, euphony boring, 1
piece of furniture memorable, location life-threatening, 0
ambiance dark, lighting horrible, 1
hall unstinting, tables too-generous, 1
nutrient good for you, drinking high quality, 1
meat organic, defrayment low, 0
payment method high-priced, defrayment costly, 1
place tolerable, place safe, 0
parking lot unavailable, defrayment pricy, 0
cashier bad, background horrible, 0
payment method high-priced, property safe, 0
property available, plate repelling, 0
